"","ENSEMBL","Length","SYMBOL","ENTREZID"
"10783","ENSMUSG00000037730",6764,"Mynn","80732"
"10784","ENSMUSG00000037731",3079,"Themis2","230787"
"10785","ENSMUSG00000037735",3173,"2810032G03Rik","72669"
"10786","ENSMUSG00000037736",11703,"Limch1","77569"
"10787","ENSMUSG00000037737",1961,"Actrt3","76652"
"10788","ENSMUSG00000037738",2897,"Nek5","330721"
"10789","ENSMUSG00000037740",4358,"Mrps26","99045"
"10790","ENSMUSG00000037742",2493,"Eef1a1","13627"
"10791","ENSMUSG00000037747",9732,"Phyhipl","70911"
"10792","ENSMUSG00000037747",9732,"D630013N20Rik","319646"
"10793","ENSMUSG00000037750",3490,"Fam222b","216971"
"10794","ENSMUSG00000037752",4312,"Xkr8","381560"
"10795","ENSMUSG00000037754",8844,"Ppp1r16b","228852"
"10796","ENSMUSG00000037759",5193,"Ptger2","19217"
"10797","ENSMUSG00000037761",4186,"Actr5","109275"
"10798","ENSMUSG00000037762",3869,"Slc16a9","66859"
"10799","ENSMUSG00000037771",2797,"Slc32a1","22348"
"10800","ENSMUSG00000037772",4883,"Mrpl23","19935"
"10801","ENSMUSG00000037773",5072,"Pced1a","319513"
"10802","ENSMUSG00000037780",1570,"Mbl1","17194"
"10803","ENSMUSG00000037784",7984,"Dzip1l","72507"
"10804","ENSMUSG00000037787",4016,"Coa8","68020"
"10805","ENSMUSG00000037788",9821,"Vopp1","232023"
"10806","ENSMUSG00000037790",306,"Defb7","246080"
"10807","ENSMUSG00000037791",4909,"Phf12","268448"
"10808","ENSMUSG00000037795",14946,"N4bp2","333789"
"10809","ENSMUSG00000037797",1450,"Adh4","26876"
"10810","ENSMUSG00000037798",3468,"Mat1a","11720"
"10811","ENSMUSG00000037801",6914,"Iqch","78250"
"10812","ENSMUSG00000037805",2431,"Rpl10a","19896"
"10813","ENSMUSG00000037808",4667,"Fam76b","72826"
"10814","ENSMUSG00000037813",5104,"D630003M21Rik","228846"
"10815","ENSMUSG00000037815",6425,"Ctnna1","12385"
"10816","ENSMUSG00000037816",3818,"Fbxw17","109082"
"10817","ENSMUSG00000037818",11184,"Abhd18","269423"
"10818","ENSMUSG00000037820",4608,"Tgm2","21817"
"10819","ENSMUSG00000037822",15976,"Smim14","68552"
"10820","ENSMUSG00000037824",2650,"Tspan14","52588"
"10821","ENSMUSG00000037826",6022,"Ppm1k","243382"
"10822","ENSMUSG00000037833",4236,"Sh2d4b","328381"
"10823","ENSMUSG00000037843",1363,"Vstm2l","277432"
"10824","ENSMUSG00000037845",3256,"Fdxacb1","382137"
"10825","ENSMUSG00000037846",5547,"Rtkn2","170799"
"10826","ENSMUSG00000037847",3689,"Nmrk1","225994"
"10827","ENSMUSG00000037849",3054,"Ifi206","102639543"
"10828","ENSMUSG00000037851",5272,"Iars","105148"
"10829","ENSMUSG00000037852",2609,"Cpe","12876"
"10830","ENSMUSG00000037855",5205,"Zfp365","216049"
"10831","ENSMUSG00000037857",5792,"Nufip2","68564"
"10832","ENSMUSG00000037860",3501,"Aim2","383619"
"10833","ENSMUSG00000037868",3398,"Egr2","13654"
"10834","ENSMUSG00000037872",1405,"Ackr1","13349"
"10835","ENSMUSG00000037876",17822,"Jmjd1c","108829"
"10836","ENSMUSG00000037884",2904,"1700017G19Rik","100040882"
"10837","ENSMUSG00000037885",6195,"Stk35","67333"
"10838","ENSMUSG00000037887",4870,"Dusp8","18218"
"10839","ENSMUSG00000037890",11278,"Wdr19","213081"
"10840","ENSMUSG00000037892",5366,"Pcdh18","73173"
"10841","ENSMUSG00000037894",1776,"H2az1","51788"
"10842","ENSMUSG00000037896",5684,"Rcor1","217864"
"10843","ENSMUSG00000037902",4911,"Sirpa","19261"
"10844","ENSMUSG00000037904",3160,"Ankrd9","74251"
"10845","ENSMUSG00000037905",6571,"Bri3bp","76809"
"10846","ENSMUSG00000037907",3839,"Ankrd13b","268445"
"10847","ENSMUSG00000037910",593,"1700018B24Rik","66332"
"10848","ENSMUSG00000037913",3309,"Tmem156","243025"
"10849","ENSMUSG00000037916",2634,"Ndufv1","17995"
"10850","ENSMUSG00000037921",8684,"Ddx60","234311"
"10851","ENSMUSG00000037922",7486,"Bank1","242248"
"10852","ENSMUSG00000037924",2690,"Olfr16","18313"
"10853","ENSMUSG00000037926",18519,"Ssh2","237860"
"10854","ENSMUSG00000037933",6316,"Bicd2","76895"
"10855","ENSMUSG00000037935",6650,"Smarce1","57376"
"10856","ENSMUSG00000037936",8500,"Scarb1","20778"
"10857","ENSMUSG00000037938",1727,"Chchd5","66170"
"10858","ENSMUSG00000037940",13066,"Inpp4b","234515"
"10859","ENSMUSG00000037942",3444,"Crp","12944"
"10860","ENSMUSG00000037944",1978,"Ccr7","12775"
"10861","ENSMUSG00000037946",6012,"Fgd3","30938"
"10862","ENSMUSG00000037949",5910,"Ano10","102566"
"10863","ENSMUSG00000037953",2757,"A4gnt","333424"
"10864","ENSMUSG00000037957",5593,"Wdr20","69641"
"10865","ENSMUSG00000037958",3628,"Nsrp1","237859"
"10866","ENSMUSG00000037960",1477,"Card19","68480"
"10867","ENSMUSG00000037962",1940,"Rflna","73121"
"10868","ENSMUSG00000037965",9160,"Zc3h7a","106205"
"10869","ENSMUSG00000037966",1570,"Ninj1","18081"
"10870","ENSMUSG00000037971",5293,"1110032A03Rik","68721"
"10871","ENSMUSG00000037972",2967,"Snn","20621"
"10872","ENSMUSG00000037973",3589,"Itprid1","232016"
"10873","ENSMUSG00000037974",10752,"Muc5ac","17833"
"10874","ENSMUSG00000037977",2912,"6430571L13Rik","235599"
"10875","ENSMUSG00000037979",2729,"Ccdc92","215707"
"10876","ENSMUSG00000037984",2150,"Neurod6","11922"
"10877","ENSMUSG00000037989",8481,"Wnk2","75607"
"10878","ENSMUSG00000037990",7242,"Sh3rf3","237353"
"10879","ENSMUSG00000037991",4495,"Rmi2","223970"
"10880","ENSMUSG00000037992",4365,"Rara","19401"
"10881","ENSMUSG00000037993",4967,"Dhx38","64340"
"10882","ENSMUSG00000037994",5497,"Slc9b2","97086"
"10883","ENSMUSG00000037995",6612,"Igsf9","93842"
"10884","ENSMUSG00000037996",12217,"Slc24a2","76376"
"10885","ENSMUSG00000037997",7026,"Parp11","101187"
"10886","ENSMUSG00000037999",12451,"Arap2","212285"
"10887","ENSMUSG00000038000",3625,"Acd","497652"
"10888","ENSMUSG00000038002",7877,"Cramp1","57354"
"10889","ENSMUSG00000038005",4612,"Hpf1","72612"
"10890","ENSMUSG00000038007",7159,"Acer2","230379"
"10891","ENSMUSG00000038009",1850,"Dnajc22","72778"
"10892","ENSMUSG00000038010",5102,"Ccdc138","76138"
"10893","ENSMUSG00000038011",16086,"Dnah10","56087"
"10894","ENSMUSG00000038013",7819,"Wipf2","68524"
"10895","ENSMUSG00000038014",5105,"Fam120a","218236"
"10896","ENSMUSG00000038015",894,"Prm2","19119"
"10897","ENSMUSG00000038020",5677,"Rapgefl1","268480"
"10898","ENSMUSG00000038022",4785,"Mindy4","330323"
"10899","ENSMUSG00000038023",6726,"Atp6v0a2","21871"
"10900","ENSMUSG00000038024",8482,"Dennd4c","329877"
"10901","ENSMUSG00000038025",5494,"Phf2","18676"
"10902","ENSMUSG00000038026",4288,"Kcnj9","16524"
"10903","ENSMUSG00000038028",3658,"Tigar","319801"
"10904","ENSMUSG00000038034",5217,"Igsf8","140559"
"10905","ENSMUSG00000038037",2908,"Socs1","12703"
"10906","ENSMUSG00000038039",9630,"Gcc2","70297"
"10907","ENSMUSG00000038042",5151,"Ptpdc1","218232"
"10908","ENSMUSG00000038044",1961,"Cct8l1","242891"
"10909","ENSMUSG00000038045",2125,"Sult6b1","73671"
"10910","ENSMUSG00000038046",1935,"Mrm3","67390"
"10911","ENSMUSG00000038047",6459,"Haus6","230376"
"10912","ENSMUSG00000038048",3931,"Cntnap5c","620292"
"10913","ENSMUSG00000038055",3353,"Dexi","58239"
"10914","ENSMUSG00000038056",20291,"Kmt2c","231051"
"10915","ENSMUSG00000038057",581,"Dbil5","13168"
"10916","ENSMUSG00000038058",5079,"Nod1","107607"
"10917","ENSMUSG00000038059",6828,"Smim3","106878"
"10918","ENSMUSG00000038060",6696,"Dlec1","320256"
"10919","ENSMUSG00000038064",995,"Cldn22","75677"
"10920","ENSMUSG00000038065",5695,"Mturn","68235"
"10921","ENSMUSG00000038067",1413,"Csf3","12985"
"10922","ENSMUSG00000038068",4936,"Rnf144b","218215"
"10923","ENSMUSG00000038069",3924,"Cdkn2aip","70925"
"10924","ENSMUSG00000038070",7102,"Cntln","338349"
"10925","ENSMUSG00000038071",2567,"Npy6r","18169"
"10926","ENSMUSG00000038072",6853,"Galnt11","231050"
"10927","ENSMUSG00000038074",4149,"Fkbp14","231997"
"10928","ENSMUSG00000038077",5945,"Kcna6","16494"
"10929","ENSMUSG00000038079",2389,"Tmem237","381259"
"10930","ENSMUSG00000038080",5495,"Kdm1b","218214"
"10931","ENSMUSG00000038084",7875,"Opa1","74143"
"10932","ENSMUSG00000038085",3879,"Cnbd2","70873"
"10933","ENSMUSG00000038086",834,"Hspb2","69253"
"10934","ENSMUSG00000038092",1549,"Hsd3b5","15496"
"10935","ENSMUSG00000038094",6230,"Atp13a4","224079"
"10936","ENSMUSG00000038095",19933,"Sbno1","243272"
"10937","ENSMUSG00000038102",6482,"Trappc11","320714"
"10938","ENSMUSG00000038112",6082,"AW551984","244810"
"10939","ENSMUSG00000038115",5385,"Ano2","243634"
"10940","ENSMUSG00000038116",9988,"Phf20","228829"
"10941","ENSMUSG00000038119",7715,"Cdon","57810"
"10942","ENSMUSG00000038121",9813,"Fam210a","108654"
"10943","ENSMUSG00000038122",10556,"Tbc1d32","544696"
"10944","ENSMUSG00000038126",8544,"Mphosph9","269702"
"10945","ENSMUSG00000038127",9164,"Ccdc50","67501"
"10946","ENSMUSG00000038128",3259,"Camk4","12326"
"10947","ENSMUSG00000038132",3491,"Rbm24","666794"
"10948","ENSMUSG00000038135",802,"Crygn","214301"
"10949","ENSMUSG00000038141",6548,"Tmem181a","77106"
"10950","ENSMUSG00000038143",18735,"Stox2","71069"
"10951","ENSMUSG00000038145",5780,"Snrk","20623"
"10952","ENSMUSG00000038146",8089,"Notch3","18131"
"10953","ENSMUSG00000038147",6267,"Cd84","12523"
"10954","ENSMUSG00000038148",1173,"Cldn16","114141"
"10955","ENSMUSG00000038150",2184,"Ormdl3","66612"
"10956","ENSMUSG00000038151",5579,"Prdm1","12142"
"10957","ENSMUSG00000038152",2246,"5033430I15Rik","76000"
"10958","ENSMUSG00000038155",1113,"Gstp2","14869"
"10959","ENSMUSG00000038156",10382,"Spon1","233744"
"10960","ENSMUSG00000038160",2352,"Atg5","11793"
"10961","ENSMUSG00000038165",1448,"1700022A21Rik","72252"
"10962","ENSMUSG00000038167",3299,"Plekhg6","213522"
"10963","ENSMUSG00000038168",3721,"P3h2","210530"
"10964","ENSMUSG00000038170",16857,"Pde4dip","83679"
"10965","ENSMUSG00000038172",10199,"Ttc39b","69863"
"10966","ENSMUSG00000038173",6412,"Enpp6","320981"
"10967","ENSMUSG00000038174",12041,"Fam126b","213056"
"10968","ENSMUSG00000038175",3233,"Mylip","218203"
"10969","ENSMUSG00000038178",10042,"Slc43a2","215113"
"10970","ENSMUSG00000038179",4577,"Slamf7","75345"
"10971","ENSMUSG00000038180",4831,"Spag4","245865"
"10972","ENSMUSG00000038181",5588,"Chpf2","100910"
"10973","ENSMUSG00000038187",5801,"Btbd10","68815"
"10974","ENSMUSG00000038188",2887,"Scarf1","380713"
"10975","ENSMUSG00000038192",1739,"Cer1","12622"
"10976","ENSMUSG00000038193",2351,"Hand2","15111"
"10977","ENSMUSG00000038195",1583,"Rilp","280408"
"10978","ENSMUSG00000038199",3374,"Iqca1l","231045"
"10979","ENSMUSG00000038201",2182,"Kcna7","16495"
"10980","ENSMUSG00000038203",2400,"Hoxa13","15398"
"10981","ENSMUSG00000038204",2806,"Asb10","117590"
"10982","ENSMUSG00000038205",5096,"Prkab2","108097"
"10983","ENSMUSG00000038206",5476,"Fbxo8","50753"
"10984","ENSMUSG00000038208",3248,"Pgap3","320655"
"10985","ENSMUSG00000038209",1141,"Itln1","16429"
"10986","ENSMUSG00000038209",1141,"Itlnb","493583"
"10987","ENSMUSG00000038210",2287,"Hoxa11","15396"
"10988","ENSMUSG00000038212",5531,"Mfsd14b","66631"
"10989","ENSMUSG00000038213",2352,"Tapbpl","213233"
"10990","ENSMUSG00000038214",6819,"Bend3","331623"
"10991","ENSMUSG00000038215",6096,"Cep44","382010"
"10992","ENSMUSG00000038216",1154,"Pnmt","18948"
"10993","ENSMUSG00000038217",1936,"Tlcd2","380712"
"10994","ENSMUSG00000038224",2324,"Serpinf2","18816"
"10995","ENSMUSG00000038225",6411,"Primpol","408022"
"10996","ENSMUSG00000038227",5580,"Hoxa9","15405"
"10997","ENSMUSG00000038233",3871,"Gask1a","245050"
"10998","ENSMUSG00000038235",2663,"F11r","16456"
"10999","ENSMUSG00000038236",2876,"Hoxa7","15404"
"11000","ENSMUSG00000038239",2566,"Hrc","15464"
"11001","ENSMUSG00000038240",5963,"Pdss2","71365"
"11002","ENSMUSG00000038241",10373,"Cep250","16328"
"11003","ENSMUSG00000038242",8416,"Aox4","71872"
"11004","ENSMUSG00000038244",15218,"Mical2","320878"
"11005","ENSMUSG00000038246",1405,"Fam50b","108161"
"11006","ENSMUSG00000038248",5529,"Sobp","109205"
"11007","ENSMUSG00000038250",5736,"Usp38","74841"
"11008","ENSMUSG00000038252",6267,"Ncapd2","68298"
"11009","ENSMUSG00000038253",1877,"Hoxa5","15402"
"11010","ENSMUSG00000038255",3142,"Neurod2","18013"
"11011","ENSMUSG00000038256",8446,"Bcl9","77578"
"11012","ENSMUSG00000038257",9208,"Glra3","110304"
"11013","ENSMUSG00000038259",2320,"Gdf5","14563"
"11014","ENSMUSG00000038260",10826,"Trpm4","68667"
"11015","ENSMUSG00000038264",3298,"Sema7a","20361"
"11016","ENSMUSG00000038267",6386,"Slc22a23","73102"
"11017","ENSMUSG00000038268",2670,"Ovca2","246257"
"11018","ENSMUSG00000038271",5691,"Iffo1","320678"
"11019","ENSMUSG00000038274",961,"Fau","14109"
"11020","ENSMUSG00000038276",2423,"Asic3","171209"
"11021","ENSMUSG00000038279",2772,"Nop2","110109"
"11022","ENSMUSG00000038280",7211,"Ostm1","14628"
"11023","ENSMUSG00000038286",2945,"Bphl","68021"
"11024","ENSMUSG00000038290",8453,"Smg6","103677"
"11025","ENSMUSG00000038291",4440,"Snx25","102141"
"11026","ENSMUSG00000038292",2365,"Kash5","384619"
"11027","ENSMUSG00000038295",3946,"Atg9b","213948"
"11028","ENSMUSG00000038296",2575,"Galnt18","233733"
"11029","ENSMUSG00000038298",3556,"Pdzk1","59020"
"11030","ENSMUSG00000038299",8663,"Wdr36","225348"
"11031","ENSMUSG00000038300",668,"Pth2","114640"
"11032","ENSMUSG00000038301",9300,"Snx10","71982"
"11033","ENSMUSG00000038302",2705,"Afg1l","215951"
"11034","ENSMUSG00000038304",2642,"Cd160","54215"
"11035","ENSMUSG00000038305",8041,"Spats2l","67198"
"11036","ENSMUSG00000038311",2518,"2410017I17Rik","675325"
"11037","ENSMUSG00000038312",3463,"Edem2","108687"
"11038","ENSMUSG00000038319",4845,"Kcnh2","16511"
"11039","ENSMUSG00000038323",3235,"1700066M21Rik","73467"
"11040","ENSMUSG00000038324",8753,"Trpc4ap","56407"
"11041","ENSMUSG00000038327",1912,"Serpinb9f","20709"
"11042","ENSMUSG00000038330",2170,"Pramel32","381590"
"11043","ENSMUSG00000038331",6788,"Satb2","212712"
"11044","ENSMUSG00000038332",3982,"Sesn1","140742"
"11045","ENSMUSG00000038335",3837,"Tsr1","104662"
"11046","ENSMUSG00000038342",8326,"Mlxip","208104"
"11047","ENSMUSG00000038344",7541,"Txlng","353170"
"11048","ENSMUSG00000038346",6421,"Zfp384","269800"
"11049","ENSMUSG00000038347",4380,"Tcte2","21646"
"11050","ENSMUSG00000038349",6687,"Plcl1","227120"
"11051","ENSMUSG00000038351",6884,"Sgsm2","97761"
"11052","ENSMUSG00000038352",2073,"Arl5c","217151"
"11053","ENSMUSG00000038354",4081,"Ankrd35","213121"
"11054","ENSMUSG00000038357",758,"Camp","12796"
"11055","ENSMUSG00000038365",2977,"Fbxo25","66822"
"11056","ENSMUSG00000038366",6495,"Lasp1","16796"
"11057","ENSMUSG00000038368",11311,"Focad","230393"
"11058","ENSMUSG00000038369",9744,"Ncoa6","56406"
"11059","ENSMUSG00000038370",1577,"Pcp4l1","66425"
"11060","ENSMUSG00000038371",14783,"Sbf2","319934"
"11061","ENSMUSG00000038372",3351,"Gmds","218138"
"11062","ENSMUSG00000038374",3215,"Rbm8a","60365"
"11063","ENSMUSG00000038375",5257,"Trp53inp2","68728"
"11064","ENSMUSG00000038379",4919,"Ttk","22137"
"11065","ENSMUSG00000038383",9326,"Pigu","228812"
"11066","ENSMUSG00000038384",12068,"Setd1b","208043"
"11067","ENSMUSG00000038387",1121,"Rras","20130"
"11068","ENSMUSG00000038388",6254,"Pals2","56524"
"11069","ENSMUSG00000038390",3838,"Gpr162","14788"
"11070","ENSMUSG00000038393",3123,"Txnip","56338"
"11071","ENSMUSG00000038398",5865,"Upf3a","67031"
"11072","ENSMUSG00000038400",4913,"Pmepa1","65112"
"11073","ENSMUSG00000038402",2363,"Foxf2","14238"
"11074","ENSMUSG00000038403",2028,"Hjv","69585"
"11075","ENSMUSG00000038406",5930,"Scaf1","233208"
"11076","ENSMUSG00000038408",5546,"1700018A04Rik","71307"
"11077","ENSMUSG00000038412",3040,"Higd1a","56295"
"11078","ENSMUSG00000038415",4843,"Foxq1","15220"
"11079","ENSMUSG00000038416",3103,"Cdc16","69957"
"11080","ENSMUSG00000038417",3282,"Fig4","103199"
"11081","ENSMUSG00000038418",4484,"Egr1","13653"
"11082","ENSMUSG00000038421",1745,"Fcrla","98752"
"11083","ENSMUSG00000038422",1366,"Hdhd3","72748"
"11084","ENSMUSG00000038425",4036,"Poli","26447"
"11085","ENSMUSG00000038429",4621,"Usp5","22225"
"11086","ENSMUSG00000038437",7451,"Mllt6","246198"
"11087","ENSMUSG00000038446",8196,"Cdc40","71713"
"11088","ENSMUSG00000038451",1658,"Spsb2","14794"
"11089","ENSMUSG00000038453",10980,"Srcin1","56013"
"11090","ENSMUSG00000038456",7229,"Dennd2a","209773"
"11091","ENSMUSG00000038457",1581,"Tmem255b","272465"
"11092","ENSMUSG00000038459",4606,"Abhd17c","70178"
"11093","ENSMUSG00000038462",1363,"Uqcrfs1","66694"
"11094","ENSMUSG00000038463",3095,"Olfml2b","320078"
"11095","ENSMUSG00000038467",2027,"Chmp4b","75608"
"11096","ENSMUSG00000038473",7249,"Nos1ap","70729"
"11097","ENSMUSG00000038481",5846,"Cdk19","78334"
"11098","ENSMUSG00000038482",3670,"Tfdp1","21781"
"11099","ENSMUSG00000038485",7381,"Socs7","192157"
"11100","ENSMUSG00000038486",4636,"Sv2a","64051"
"11101","ENSMUSG00000038489",1650,"Polr2l","66491"
"11102","ENSMUSG00000038495",9181,"Otud7b","229603"
"11103","ENSMUSG00000038496",3065,"Slc19a3","80721"
"11104","ENSMUSG00000038497",8393,"Tmco3","234076"
"11105","ENSMUSG00000038498",2188,"Catsper1","225865"
"11106","ENSMUSG00000038500",3783,"Prr3","75210"
"11107","ENSMUSG00000038502",4213,"Ptov1","84113"
"11108","ENSMUSG00000038503",5558,"Mesd","67943"
"11109","ENSMUSG00000038506",4988,"Dcun1d2","102323"
"11110","ENSMUSG00000038507",3995,"Parp12","243771"
"11111","ENSMUSG00000038508",1852,"Gdf15","23886"
"11112","ENSMUSG00000038510",1924,"Rpf2","67239"
"11113","ENSMUSG00000038515",4093,"Grtp1","66790"
"11114","ENSMUSG00000038517",3975,"Tbkbp1","73174"
"11115","ENSMUSG00000038518",9715,"Jarid2","16468"
"11116","ENSMUSG00000038520",9726,"Tbc1d17","233204"
"11117","ENSMUSG00000038521",3129,"C1s1","50908"
"11118","ENSMUSG00000038522",3769,"Mfsd4b1","215929"
"11119","ENSMUSG00000038523",976,"1700003F12Rik","75480"
"11120","ENSMUSG00000038524",5473,"Fchsd1","319262"
"11121","ENSMUSG00000038525",3407,"Armc10","67211"
"11122","ENSMUSG00000038526",2543,"Car14","23831"
"11123","ENSMUSG00000038527",3010,"C1rl","232371"
"11124","ENSMUSG00000038528",6221,"Mfsd4b5","215928"
"11125","ENSMUSG00000038530",3098,"Rgs4","19736"
"11126","ENSMUSG00000038533",8650,"Cbfa2t2","12396"
"11127","ENSMUSG00000038534",5920,"Osbpl7","71240"
"11128","ENSMUSG00000038535",19017,"Zfp280d","235469"
"11129","ENSMUSG00000038537",2623,"Mc3r","17201"
"11130","ENSMUSG00000038538",21438,"Ubn2","320538"
"11131","ENSMUSG00000038539",1993,"Atf5","107503"
"11132","ENSMUSG00000038540",9027,"Tmc3","233424"
"11133","ENSMUSG00000038541",1605,"Srd5a2","94224"
"11134","ENSMUSG00000038542",3084,"Pcid2","234069"
"11135","ENSMUSG00000038543",1402,"BC028528","229600"
"11136","ENSMUSG00000038544",5995,"Inip","66209"
"11137","ENSMUSG00000038545",7410,"Cul7","66515"
"11138","ENSMUSG00000038546",5130,"Ranbp9","56705"
"11139","ENSMUSG00000038550",2261,"Ciart","229599"
"11140","ENSMUSG00000038552",3039,"Fndc4","64339"
"11141","ENSMUSG00000038555",1926,"Reep2","225362"
"11142","ENSMUSG00000038560",3841,"Sp6","83395"
"11143","ENSMUSG00000038563",5676,"Efl1","101592"
"11144","ENSMUSG00000038564",6617,"Ift172","67661"
"11145","ENSMUSG00000038567",3560,"Cyp24a1","13081"
"11146","ENSMUSG00000038569",4322,"Rad9b","231724"
"11147","ENSMUSG00000038570",4784,"Saxo2","330577"
"11148","ENSMUSG00000038572",1637,"Bpifb5","228802"
"11149","ENSMUSG00000038576",3858,"Susd4","96935"
"11150","ENSMUSG00000038578",4766,"Susd1","634731"
"11151","ENSMUSG00000038580",645,"Sct","20287"
"11152","ENSMUSG00000038582",4719,"Pptc7","320717"
"11153","ENSMUSG00000038583",2759,"Pln","18821"
"11154","ENSMUSG00000038587",6728,"Akap12","83397"
"11155","ENSMUSG00000038591",4587,"Colec10","239447"
"11156","ENSMUSG00000038593",8295,"Tctn1","654470"
"11157","ENSMUSG00000038594",7986,"Cep85l","100038725"
"11158","ENSMUSG00000038598",5781,"Shoc1","100155"
"11159","ENSMUSG00000038599",3770,"Capn8","170725"
"11160","ENSMUSG00000038600",4973,"Atp6v0a4","140494"
"11161","ENSMUSG00000038602",4941,"Slc35f1","215085"
"11162","ENSMUSG00000038604",4108,"Ripor1","75687"
"11163","ENSMUSG00000038605",2448,"Samd10","229011"
"11164","ENSMUSG00000038607",1314,"Gng10","14700"
"11165","ENSMUSG00000038608",18267,"Dock10","210293"
"11166","ENSMUSG00000038611",9493,"Phrf1","101471"
"11167","ENSMUSG00000038612",3418,"Mcl1","17210"
"11168","ENSMUSG00000038615",5441,"Nfe2l1","18023"
"11169","ENSMUSG00000038618",2154,"Rassf7","66985"
"11170","ENSMUSG00000038619",5346,"Ensa","56205"
"11171","ENSMUSG00000038622",1185,"Med30","69790"
"11172","ENSMUSG00000038623",5921,"Tm6sf1","107769"
"11173","ENSMUSG00000038624",1999,"Nepn","66650"
"11174","ENSMUSG00000038628",3124,"Polr3k","67005"
"11175","ENSMUSG00000038630",2794,"Zkscan16","100041581"
"11176","ENSMUSG00000038633",2591,"Degs1","13244"
"11177","ENSMUSG00000038637",6068,"Lrrc56","70552"
"11178","ENSMUSG00000038641",2893,"Akr1d1","208665"
"11179","ENSMUSG00000038642",1358,"Ctss","13040"
"11180","ENSMUSG00000038644",4859,"Pold1","18971"
"11181","ENSMUSG00000038646",1741,"Ramac","67148"
