"","ENSEMBL","Length","SYMBOL","ENTREZID"
"4669","ENSG00000117133",2290,"RPF1","80135"
"4670","ENSG00000117139",24899,"KDM5B","10765"
"4671","ENSG00000117143",4619,"UAP1","6675"
"4672","ENSG00000117148",1844,"ACTL8","81569"
"4673","ENSG00000117151",6934,"CTBS","1486"
"4674","ENSG00000117152",4729,"RGS4","5999"
"4675","ENSG00000117153",3508,"KLHL12","59349"
"4676","ENSG00000117154",3033,"IGSF21","84966"
"4677","ENSG00000117155",8563,"SSX2IP","117178"
"4678","ENSG00000117174",6203,"ZNHIT6","54680"
"4679","ENSG00000117215",2681,"PLA2G2D","26279"
"4680","ENSG00000117222",4404,"RBBP5","5929"
"4681","ENSG00000117226",4284,"GBP3","2635"
"4682","ENSG00000117228",6103,"GBP1","2633"
"4683","ENSG00000117242",4443,"PINK1-AS","100861548"
"4684","ENSG00000117245",4470,"KIF17","57576"
"4685","ENSG00000117262",5561,"GPR89A","653519"
"4686","ENSG00000117266",6830,"CDK18","5129"
"4687","ENSG00000117280",3904,"RAB29","8934"
"4688","ENSG00000117281",3971,"CD160","11126"
"4689","ENSG00000117298",7308,"ECE1","1889"
"4690","ENSG00000117305",5628,"HMGCL","3155"
"4691","ENSG00000117308",3955,"GALE","2582"
"4692","ENSG00000117318",1496,"ID3","3399"
"4693","ENSG00000117322",5030,"CR2","1380"
"4694","ENSG00000117335",15505,"CD46","4179"
"4695","ENSG00000117360",5408,"PRPF3","9129"
"4696","ENSG00000117362",3473,"APH1A","51107"
"4697","ENSG00000117385",6766,"P3H1","64175"
"4698","ENSG00000117394",6614,"SLC2A1","6513"
"4699","ENSG00000117395",3561,"EBNA1BP2","10969"
"4700","ENSG00000117399",2012,"CDC20","991"
"4701","ENSG00000117400",3937,"MPL","4352"
"4702","ENSG00000117407",2657,"ARTN","9048"
"4703","ENSG00000117408",5072,"IPO13","9670"
"4704","ENSG00000117410",3239,"ATP6V0B","533"
"4705","ENSG00000117411",5472,"B4GALT2","8704"
"4706","ENSG00000117419",2785,"ERI3","79033"
"4707","ENSG00000117425",5334,"PTCH2","8643"
"4708","ENSG00000117448",3121,"AKR1A1","10327"
"4709","ENSG00000117450",1682,"PRDX1","5052"
"4710","ENSG00000117461",7397,"PIK3R3","8503"
"4711","ENSG00000117472",2370,"TSPAN1","10103"
"4712","ENSG00000117475",3820,"BLZF1","8548"
"4713","ENSG00000117477",3961,"CCDC181","57821"
"4714","ENSG00000117479",4364,"SLC19A2","10560"
"4715","ENSG00000117480",2724,"FAAH","2166"
"4716","ENSG00000117481",7856,"NSUN4","387338"
"4717","ENSG00000117500",9211,"TMED5","50999"
"4718","ENSG00000117501",3776,"MROH9","80133"
"4719","ENSG00000117505",10925,"DR1","1810"
"4720","ENSG00000117507",2565,"FMO6P","388714"
"4721","ENSG00000117519",2783,"CNN3","1266"
"4722","ENSG00000117523",14189,"PRRC2C","23215"
"4723","ENSG00000117525",2886,"F3","2152"
"4724","ENSG00000117528",7655,"ABCD3","5825"
"4725","ENSG00000117533",4986,"VAMP4","8674"
"4726","ENSG00000117543",5951,"DPH5","51611"
"4727","ENSG00000117560",1805,"FASLG","356"
"4728","ENSG00000117569",14681,"PTBP2","58155"
"4729","ENSG00000117586",3963,"TNFSF4","7292"
"4730","ENSG00000117592",2311,"PRDX6","9588"
"4731","ENSG00000117593",7353,"DARS2","55157"
"4732","ENSG00000117594",1512,"HSD11B1","3290"
"4733","ENSG00000117595",5106,"IRF6","3664"
"4734","ENSG00000117597",10411,"UTP25","27042"
"4735","ENSG00000117598",4859,"PLPPR5","163404"
"4736","ENSG00000117600",5201,"PLPPR4","9890"
"4737","ENSG00000117601",1721,"SERPINC1","462"
"4738","ENSG00000117602",7138,"RCAN3","11123"
"4739","ENSG00000117614",3773,"SYF2","25949"
"4740","ENSG00000117616",6730,"RSRP1","57035"
"4741","ENSG00000117620",18235,"SLC35A3","23443"
"4742","ENSG00000117625",9092,"RCOR3","55758"
"4743","ENSG00000117632",6247,"STMN1","3925"
"4744","ENSG00000117640",5797,"MTFR1L","56181"
"4745","ENSG00000117643",9702,"MAN1C1","57134"
"4746","ENSG00000117650",3095,"NEK2","4751"
"4747","ENSG00000117676",5884,"RPS6KA1","6195"
"4748","ENSG00000117682",7156,"DHDDS","79947"
"4749","ENSG00000117691",1264,"NENF","29937"
"4750","ENSG00000117697",13867,"NSL1","25936"
"4751","ENSG00000117707",8936,"PROX1","5629"
"4752","ENSG00000117713",15939,"ARID1A","8289"
"4753","ENSG00000117724",11646,"CENPF","1063"
"4754","ENSG00000117748",1981,"RPA2","6118"
"4755","ENSG00000117751",2815,"PPP1R8","5511"
"4756","ENSG00000117758",3801,"STX12","23673"
"4757","ENSG00000117791",2597,"MTARC2","54996"
"4758","ENSG00000117834",4535,"SLC5A9","200010"
"4759","ENSG00000117859",10273,"OSBPL9","114883"
"4760","ENSG00000117862",2864,"TXNDC12","51060"
"4761","ENSG00000117868",7094,"ESYT2","57488"
"4762","ENSG00000117877",3197,"POLR1G","10849"
"4763","ENSG00000117899",7455,"MESD","23184"
"4764","ENSG00000117906",9901,"RCN2","5955"
"4765","ENSG00000117971",4984,"CHRNB4","1143"
"4766","ENSG00000117983",18598,"MUC5B","727897"
"4767","ENSG00000117984",5697,"CTSD","1509"
"4768","ENSG00000118004",2778,"COLEC11","78989"
"4769","ENSG00000118007",7843,"STAG1","10274"
"4770","ENSG00000118017",1779,"A4GNT","51146"
"4771","ENSG00000118046",8811,"STK11","6794"
"4772","ENSG00000118058",31469,"KMT2A","4297"
"4773","ENSG00000118094",3182,"TREH","11181"
"4774","ENSG00000118096",3773,"IFT46","56912"
"4775","ENSG00000118113",3437,"MMP8","4317"
"4776","ENSG00000118137",1096,"APOA1","335"
"4777","ENSG00000118156",4904,"ZNF541","84215"
"4778","ENSG00000118160",5271,"SLC8A2","6543"
"4779","ENSG00000118162",2115,"KPTN","11133"
"4780","ENSG00000118181",1477,"RPS25","6230"
"4781","ENSG00000118193",7294,"KIF14","9928"
"4782","ENSG00000118194",7330,"TNNT2","7139"
"4783","ENSG00000118197",4410,"DDX59","83479"
"4784","ENSG00000118200",8442,"CAMSAP2","23271"
"4785","ENSG00000118217",14263,"ATF6","22926"
"4786","ENSG00000118231",642,"CRYGD","1421"
"4787","ENSG00000118242",3638,"MREG","55686"
"4788","ENSG00000118245",407,"TNP1","7141"
"4789","ENSG00000118246",9759,"FASTKD2","22868"
"4790","ENSG00000118257",13896,"NRP2","8828"
"4791","ENSG00000118260",12132,"CREB1","1385"
"4792","ENSG00000118263",9262,"KLF7","8609"
"4793","ENSG00000118271",2176,"TTR","7276"
"4794","ENSG00000118276",5165,"B4GALT6","9331"
"4795","ENSG00000118292",1270,"C1orf54","79630"
"4796","ENSG00000118298",3296,"CA14","23632"
"4797","ENSG00000118307",3126,"DNAI7","55259"
"4798","ENSG00000118308",6611,"IRAG2","4033"
"4799","ENSG00000118322",11310,"ATP10B","23120"
"4800","ENSG00000118363",2967,"SPCS2","9789"
"4801","ENSG00000118369",5754,"USP35","57558"
"4802","ENSG00000118402",3013,"ELOVL4","6785"
"4803","ENSG00000118407",8964,"FILIP1","27145"
"4804","ENSG00000118412",8147,"CASP8AP2","9994"
"4805","ENSG00000118418",1014,"HMGN3","9324"
"4806","ENSG00000118420",6402,"UBE3D","90025"
"4807","ENSG00000118432",6345,"CNR1","1268"
"4808","ENSG00000118434",1664,"SPACA1","81833"
"4809","ENSG00000118454",6184,"ANKRD13C","81573"
"4810","ENSG00000118473",25445,"SGIP1","84251"
"4811","ENSG00000118482",20926,"PHF3","23469"
"4812","ENSG00000118491",1072,"ZC2HC1B","153918"
"4813","ENSG00000118492",7771,"ADGB","79747"
"4814","ENSG00000118495",6410,"PLAGL1","5325"
"4815","ENSG00000118496",9051,"FBXO30","84085"
"4816","ENSG00000118503",6393,"TNFAIP3","7128"
"4817","ENSG00000118507",4593,"AKAP7","9465"
"4818","ENSG00000118508",1065,"RAB32","10981"
"4819","ENSG00000118513",5497,"MYB","4602"
"4820","ENSG00000118514",2858,"ALDH8A1","64577"
"4821","ENSG00000118515",9990,"SGK1","6446"
"4822","ENSG00000118518",3392,"RNF146","81847"
"4823","ENSG00000118520",2219,"ARG1","383"
"4824","ENSG00000118523",2338,"CCN2","1490"
"4825","ENSG00000118526",3679,"TCF21","6943"
"4826","ENSG00000118557",5591,"PMFBP1","83449"
"4827","ENSG00000118564",4701,"FBXL5","26234"
"4828","ENSG00000118579",10972,"MED28","80306"
"4829","ENSG00000118596",13703,"SLC16A7","9194"
"4830","ENSG00000118600",10352,"RXYLT1","10329"
"4831","ENSG00000118620",6831,"ZNF430","80264"
"4832","ENSG00000118640",895,"VAMP8","8673"
"4833","ENSG00000118655",4721,"DCLRE1B","64858"
"4834","ENSG00000118680",1738,"MYL12B","103910"
"4835","ENSG00000118689",7670,"FOXO3","2309"
"4836","ENSG00000118690",4254,"ARMC2","84071"
"4837","ENSG00000118702",550,"GHRH","2691"
"4838","ENSG00000118705",2700,"RPN2","6185"
"4839","ENSG00000118707",3973,"TGIF2","60436"
"4840","ENSG00000118729",2688,"CASQ2","845"
"4841","ENSG00000118733",4393,"OLFM3","118427"
"4842","ENSG00000118762",5531,"PKD2","5311"
"4843","ENSG00000118777",5602,"ABCG2","9429"
"4844","ENSG00000118785",7250,"SPP1","6696"
"4845","ENSG00000118804",2244,"STBD1","8987"
"4846","ENSG00000118816",4048,"CCNI","10983"
"4847","ENSG00000118849",2029,"RARRES1","5918"
"4848","ENSG00000118855",5227,"MFSD1","64747"
"4849","ENSG00000118873",21916,"RAB3GAP2","25782"
"4850","ENSG00000118894",3135,"EEF2KMT","196483"
"4851","ENSG00000118898",7699,"PPL","5493"
"4852","ENSG00000118900",8592,"UBN1","29855"
"4853","ENSG00000118922",11114,"KLF12","11278"
"4854","ENSG00000118939",1905,"UCHL3","7347"
"4855","ENSG00000118946",8392,"PCDH17","27253"
"4856","ENSG00000118960",14625,"HS1BP3","64342"
"4857","ENSG00000118961",4433,"LDAH","60526"
"4858","ENSG00000118965",7807,"WDR35","57539"
"4859","ENSG00000118971",7988,"CCND2","894"
"4860","ENSG00000118972",4713,"FGF23","8074"
"4861","ENSG00000118985",7108,"ELL2","22936"
"4862","ENSG00000118997",21349,"DNAH7","56171"
"4863","ENSG00000119004",10619,"CYP20A1","57404"
"4864","ENSG00000119013",1852,"NDUFB3","4709"
"4865","ENSG00000119041",7330,"GTF3C3","9330"
"4866","ENSG00000119042",14762,"SATB2","23314"
"4867","ENSG00000119048",3402,"UBE2B","7320"
"4868","ENSG00000119121",9193,"TRPM6","140803"
"4869","ENSG00000119125",7904,"GDA","9615"
"4870","ENSG00000119138",5201,"KLF9","687"
"4871","ENSG00000119139",15243,"TJP2","9414"
"4872","ENSG00000119147",1705,"ECRG4","84417"
"4873","ENSG00000119185",6659,"ITGB1BP1","9270"
"4874","ENSG00000119203",3686,"CPSF3","51692"
"4875","ENSG00000119227",3198,"PIGZ","80235"
"4876","ENSG00000119231",7035,"SENP5","205564"
"4877","ENSG00000119242",8219,"CCDC92","80212"
"4878","ENSG00000119280",5161,"C1orf198","84886"
"4879","ENSG00000119283",9389,"TRIM67","440730"
"4880","ENSG00000119285",9061,"HEATR1","55127"
"4881","ENSG00000119314",8236,"PTBP3","9991"
"4882","ENSG00000119318",4613,"RAD23B","5887"
"4883","ENSG00000119321",18557,"FKBP15","23307"
"4884","ENSG00000119326",3124,"CTNNAL1","8727"
"4885","ENSG00000119328",2525,"ABITRAM","54942"
"4886","ENSG00000119333",2672,"DYNC2I2","89891"
"4887","ENSG00000119335",5940,"SET","6418"
"4888","ENSG00000119383",5624,"PTPA","5524"
"4889","ENSG00000119392",10755,"GLE1","2733"
"4890","ENSG00000119396",4308,"RAB14","51552"
"4891","ENSG00000119397",22349,"CNTRL","11064"
"4892","ENSG00000119401",3777,"TRIM32","22954"
"4893","ENSG00000119402",11354,"FBXW2","26190"
"4894","ENSG00000119403",6594,"PHF19","26147"
"4895","ENSG00000119408",4433,"NEK6","10783"
"4896","ENSG00000119411",2339,"BSPRY","54836"
"4897","ENSG00000119414",4443,"PPP6C","5537"
"4898","ENSG00000119421",804,"NDUFA8","4702"
"4899","ENSG00000119431",2092,"HDHD3","81932"
"4900","ENSG00000119440",505,"LCN1P1","286310"
"4901","ENSG00000119446",5196,"RBM18","92400"
"4902","ENSG00000119457",2465,"SLC46A2","57864"
"4903","ENSG00000119471",3307,"HSDL2","84263"
"4904","ENSG00000119487",6741,"MAPKAP1","79109"
"4905","ENSG00000119508",6314,"NR4A3","8013"
"4906","ENSG00000119509",7131,"INVS","27130"
"4907","ENSG00000119514",3166,"GALNT12","79695"
"4908","ENSG00000119522",10337,"DENND1A","57706"
"4909","ENSG00000119523",2970,"ALG2","85365"
"4910","ENSG00000119535",10594,"CSF3R","1441"
"4911","ENSG00000119537",9031,"KDSR","2531"
"4912","ENSG00000119541",4315,"VPS4B","9525"
"4913","ENSG00000119547",16546,"ONECUT2","9480"
"4914","ENSG00000119559",4774,"C19orf25","148223"
"4915","ENSG00000119574",3006,"ZBTB45","84878"
"4916","ENSG00000119596",14935,"YLPM1","56252"
"4917","ENSG00000119599",5536,"DCAF4","26094"
"4918","ENSG00000119608",4826,"PROX2","283571"
"4919","ENSG00000119614",3018,"VSX2","338917"
"4920","ENSG00000119616",4747,"FCF1","51077"
"4921","ENSG00000119630",5804,"PGF","5228"
"4922","ENSG00000119632",1602,"IFI27L2","83982"
"4923","ENSG00000119636",4624,"BBOF1","80127"
"4924","ENSG00000119638",13327,"NEK9","91754"
"4925","ENSG00000119640",1803,"ACYP1","97"
"4926","ENSG00000119650",4169,"IFT43","112752"
"4927","ENSG00000119655",2584,"NPC2","10577"
"4928","ENSG00000119661",8884,"DNAL1","83544"
"4929","ENSG00000119669",4166,"IRF2BPL","64207"
"4930","ENSG00000119673",2239,"ACOT2","10965"
"4931","ENSG00000119681",9078,"LTBP2","4053"
"4932","ENSG00000119682",7805,"AREL1","9870"
"4933","ENSG00000119684",8358,"MLH3","27030"
"4934","ENSG00000119685",12267,"TTLL5","23093"
"4935","ENSG00000119686",4910,"FLVCR2","55640"
"4936","ENSG00000119688",8922,"ABCD4","5826"
"4937","ENSG00000119689",4548,"DLST","1743"
"4938","ENSG00000119698",4973,"PPP4R4","57718"
"4939","ENSG00000119699",5223,"TGFB3","7043"
"4940","ENSG00000119703",8738,"ZC2HC1C","79696"
"4941","ENSG00000119705",2631,"SLIRP","81892"
"4942","ENSG00000119707",11764,"RBM25","58517"
"4943","ENSG00000119711",6682,"ALDH6A1","4329"
"4944","ENSG00000119714",3474,"GPR68","8111"
"4945","ENSG00000119715",5930,"ESRRB","2103"
"4946","ENSG00000119718",5436,"EIF2B2","8892"
"4947","ENSG00000119720",17393,"NRDE2","55051"
"4948","ENSG00000119723",6686,"COQ6","51004"
"4949","ENSG00000119725",6471,"ZNF410","57862"
"4950","ENSG00000119729",6424,"RHOQ","23433"
"4951","ENSG00000119737",2094,"GPR75","10936"
"4952","ENSG00000119760",5312,"SUPT7L","9913"
"4953","ENSG00000119771",11109,"KLHL29","114818"
"4954","ENSG00000119772",13781,"DNMT3A","1788"
"4955","ENSG00000119777",4909,"TMEM214","54867"
"4956","ENSG00000119778",10501,"ATAD2B","54454"
"4957","ENSG00000119782",1677,"FKBP1B","2281"
"4958","ENSG00000119787",5810,"ATL2","64225"
"4959","ENSG00000119801",3421,"YPEL5","51646"
"4960","ENSG00000119812",17840,"FAM98A","25940"
"4961","ENSG00000119812",17840,"RASGRP3-AS1","105374454"
"4962","ENSG00000119820",12239,"YIPF4","84272"
"4963","ENSG00000119844",6514,"AFTPH","54812"
"4964","ENSG00000119862",3933,"LGALSL","29094"
"4965","ENSG00000119865",3548,"CNRIP1","25927"
"4966","ENSG00000119866",24514,"BCL11A","53335"
"4967","ENSG00000119878",6931,"CRIPT","9419"
"4968","ENSG00000119888",2430,"EPCAM","4072"
"4969","ENSG00000119899",3441,"SLC17A5","26503"
"4970","ENSG00000119900",9176,"OGFRL1","79627"
"4971","ENSG00000119906",8812,"SLF2","55719"
"4972","ENSG00000119912",16811,"IDE","3416"
"4973","ENSG00000119913",3935,"TECTB","6975"
"4974","ENSG00000119915",1400,"ELOVL3","83401"
"4975","ENSG00000119917",5067,"IFIT3","3437"
"4976","ENSG00000119919",2088,"NKX2-3","159296"
"4977","ENSG00000119922",4326,"IFIT2","3433"
"4978","ENSG00000119927",9809,"GPAM","57678"
"4979","ENSG00000119929",1792,"CUTC","51076"
"4980","ENSG00000119938",2541,"PPP1R3C","5507"
"4981","ENSG00000119943",3865,"PYROXD2","84795"
"4982","ENSG00000119946",6156,"CNNM1","26507"
"4983","ENSG00000119950",5907,"MXI1","4601"
"4984","ENSG00000119953",5404,"SMNDC1","10285"
"4985","ENSG00000119965",3083,"C10orf88","80007"
"4986","ENSG00000119969",14231,"HELLS","3070"
"4987","ENSG00000119973",5506,"PRLHR","2834"
"4988","ENSG00000119977",9465,"TCTN3","26123"
"4989","ENSG00000119979",6291,"DENND10","404636"
"4990","ENSG00000119986",1375,"AVPI1","60370"
"4991","ENSG00000120008",10707,"WDR11","55717"
"4992","ENSG00000120029",4747,"ARMH3","79591"
"4993","ENSG00000120049",3397,"KCNIP2","30819"
"4994","ENSG00000120051",3491,"CFAP58","159686"
"4995","ENSG00000120053",2424,"GOT1","2805"
"4996","ENSG00000120054",1879,"CPN1","1369"
"4997","ENSG00000120055",1469,"C10orf95","79946"
"4998","ENSG00000120057",1883,"SFRP5","6425"
"4999","ENSG00000120063",6431,"GNA13","10672"
"5000","ENSG00000120068",2404,"HOXB8","3218"
"5001","ENSG00000120071",23858,"KANSL1","284058"
"5002","ENSG00000120075",1859,"HOXB5","3215"
"5003","ENSG00000120088",3285,"CRHR1","1394"
"5004","ENSG00000120088",3285,"LINC02210-CRHR1","104909134"
"5005","ENSG00000120093",7425,"HOXB3","3213"
"5006","ENSG00000120094",2486,"HOXB1","3211"
"5007","ENSG00000120129",2013,"DUSP1","1843"
"5008","ENSG00000120137",10348,"PANK3","79646"
"5009","ENSG00000120149",2224,"MSX2","4488"
"5010","ENSG00000120156",4804,"TEK","7010"
"5011","ENSG00000120158",4140,"RCL1","10171"
"5012","ENSG00000120159",3160,"CAAP1","79886"
"5013","ENSG00000120160",1412,"EQTN","54586"
"5014","ENSG00000120162",7120,"MOB3B","79817"
"5015","ENSG00000120210",1734,"INSL6","11172"
"5016","ENSG00000120211",1952,"INSL4","3641"
"5017","ENSG00000120215",2996,"MLANA","2315"
"5018","ENSG00000120217",4108,"CD274","29126"
"5019","ENSG00000120235",704,"IFNA6","3443"
"5020","ENSG00000120242",1069,"IFNA8","3445"
"5021","ENSG00000120251",8941,"GRIA2","2891"
"5022","ENSG00000120253",4420,"NUP43","348995"
"5023","ENSG00000120254",4891,"MTHFD1L","25902"
"5024","ENSG00000120256",6026,"LRP11","84918"
"5025","ENSG00000120262",5432,"CCDC170","80129"
"5026","ENSG00000120265",2832,"PCMT1","5110"
"5027","ENSG00000120278",10294,"PLEKHG1","57480"
"5028","ENSG00000120279",3030,"MYCT1","80177"
"5029","ENSG00000120280",1792,"TASL","80231"
"5030","ENSG00000120289",2188,"MAGEB4","4115"
"5031","ENSG00000120306",1857,"CYSTM1","84418"
"5032","ENSG00000120314",7483,"WDR55","54853"
"5033","ENSG00000120318",6195,"ARAP3","64411"
"5034","ENSG00000120322",2750,"PCDHB8","56128"
"5035","ENSG00000120324",3295,"PCDHB10","56126"
"5036","ENSG00000120327",4417,"PCDHB14","56122"
"5037","ENSG00000120328",3875,"PCDHB12","56124"
"5038","ENSG00000120329",1415,"SLC25A2","83884"
"5039","ENSG00000120332",5042,"TNN","63923"
"5040","ENSG00000120333",2594,"MRPS14","63931"
"5041","ENSG00000120334",5165,"CENPL","91687"
"5042","ENSG00000120337",2744,"TNFSF18","8995"
"5043","ENSG00000120341",7520,"SEC16B","89866"
"5044","ENSG00000120341",7520,"CRYZL2P-SEC16B","111240474"
"5045","ENSG00000120370",11246,"GORAB","92344"
"5046","ENSG00000120436",2734,"GPR31","2853"
"5047","ENSG00000120437",2639,"ACAT2","39"
"5048","ENSG00000120438",4883,"TCP1","6950"
"5049","ENSG00000120440",3831,"TTLL2","83887"
"5050","ENSG00000120451",17308,"SNX19","399979"
"5051","ENSG00000120457",6237,"KCNJ5","3762"
"5052","ENSG00000120458",4534,"MSANTD2","79684"
"5053","ENSG00000120471",3445,"TP53AIP1","63970"
"5054","ENSG00000120498",3351,"TEX11","56159"
"5055","ENSG00000120500",1719,"ARR3","407"
"5056","ENSG00000120509",5117,"PDZD11","51248"
"5057","ENSG00000120519",12495,"SLC10A7","84068"
"5058","ENSG00000120526",10506,"NUDCD1","84955"
"5059","ENSG00000120533",6784,"ENY2","56943"
"5060","ENSG00000120539",4660,"MASTL","84930"
"5061","ENSG00000120549",12281,"KIAA1217","56243"
"5062","ENSG00000120563",1132,"LYZL1","84569"
"5063","ENSG00000120594",12567,"PLXDC2","84898"
"5064","ENSG00000120616",11286,"EPC1","80314"
"5065","ENSG00000120645",7679,"IQSEC3","440073"
"5066","ENSG00000120647",3550,"CCDC77","84318"
"5067","ENSG00000120656",8610,"TAF12","6883"
"5068","ENSG00000120658",3553,"ENOX1","55068"
"5069","ENSG00000120659",2730,"TNFSF11","8600"
"5070","ENSG00000120662",3841,"MTRF1","9617"
"5071","ENSG00000120664",5029,"SPART-AS1","100507135"
"5072","ENSG00000120669",3363,"SOHLH2","54937"
"5073","ENSG00000120675",8031,"DNAJC15","29103"
"5074","ENSG00000120685",7329,"PROSER1","80209"
"5075","ENSG00000120686",4382,"UFM1","51569"
"5076","ENSG00000120688",2388,"WBP4","11193"
"5077","ENSG00000120690",4441,"ELF1","1997"
"5078","ENSG00000120693",5834,"SMAD9","4093"
"5079","ENSG00000120694",8391,"HSPH1","10808"
"5080","ENSG00000120696",4736,"KBTBD7","84078"
"5081","ENSG00000120697",13831,"ALG5","29880"
"5082","ENSG00000120699",13092,"EXOSC8","11340"
"5083","ENSG00000120705",4537,"ETF1","2107"
"5084","ENSG00000120708",7717,"TGFBI","7045"
"5085","ENSG00000120709",7051,"FAM53C","51307"
"5086","ENSG00000120709",7051,"LOC100128966","100128966"
"5087","ENSG00000120725",3977,"SIL1","64374"
"5088","ENSG00000120727",3158,"PAIP2","51247"
"5089","ENSG00000120729",2826,"MYOT","9499"
"5090","ENSG00000120733",7872,"KDM3B","51780"
"5091","ENSG00000120738",3137,"EGR1","1958"
"5092","ENSG00000120742",5743,"SERP1","27230"
"5093","ENSG00000120756",5288,"PLS1","5357"
"5094","ENSG00000120784",7708,"ZFP30","22835"
"5095","ENSG00000120798",6454,"NR2C1","7181"
"5096","ENSG00000120800",10030,"UTP20","27340"
"5097","ENSG00000120802",8498,"TMPO","7112"
"5098","ENSG00000120805",4935,"ARL1","400"
"5099","ENSG00000120820",3268,"GLT8D2","83468"
"5100","ENSG00000120832",3634,"MTERF2","80298"
"5101","ENSG00000120833",6477,"SOCS2","8835"
"5102","ENSG00000120837",4899,"NFYB","4801"
"5103","ENSG00000120860",2654,"WASHC3","51019"
"5104","ENSG00000120868",7759,"APAF1","317"
"5105","ENSG00000120875",7273,"DUSP4","1846"
